"Tip_in_tree" "rate"
"Jupunba_asplenifolia" 0.00376963882315395
"Jupunba_obovalis" 0.00992281623610249
"Jupunba_alexandri" 0.00478511812572107
"Jupunba_oxyphyllidia" 0.00663940745001083
"Jupunba_zolleriana" 0.00347797786535875
"Jupunba_idiopoda" 0.00282989634986643
"Jupunba_floribunda" 0.00628425722415018
"Jupunba_brachystachya" 0.0103473397366488
"Jupunba_turbinata" 0.00241869514171826
"Jupunba_langsdorffii" 0.0024188109782273
"Jupunba_longipedunculata" 0.002382080171575
"Jupunba_auriculata" 0.00336643516014799
"Jupunba_leucophylla" 0.00299986187317658
"Jupunba_glauca" 0.00627676627248456
"Jupunba_cochleata" 0.00499435197528368
"Jupunba_adenophora" 0.00628850713727296
"Punjuba_callejasii" 0.00316772474753833
"Punjuba_lehmannii" 0.00150652179393503
"Pseudalbizzia_multiflora" 0.0099870269116285
"Pseudalbizzia_inundata" 0.00173676567407063
"Pseudalbizzia_subdimidiata" 0.00435353483013659
"Pseudalbizzia_glabripetala" 0.00180656898318172
"Pseudalbizzia_niopoides" 0.00288189359289077
"Pseudalbizzia_decandra" 0.00513789556462537
"Pseudalbizzia_tomentosa" 0.00484081556423723
"Pseudalbizzia_sinaloensis" 0.00316789568707754
"Pseudalbizzia_adinocephala" 0.0027438973197461
"Pseudalbizzia_berteroana" 0.0049297448532321
"Pseudalbizzia_burkartiana" 0.00486496121371894
"Pseudalbizzia_pistaciifolia" 0.00319663914716215
"Pseudalbizzia_polycephala" 0.00127821237702624
"Pseudalbizzia_edwallii" 0.00394461113017985
"Abarema_levelii" 0.00249190678847543
"Pithecellobium_unguiscati" 0.00433481345871704
"Pithecellobium_oblongum" 0.00103655213833285
"Pithecellobium_diversifolium" 0.000937047042690322
"Pithecellobium_dulce" 0.00307873440025398
"Pithecellobium_roseum" 0.00182407969006504
"Pithecellobium_excelsum" 0.00110010348962215
"Pithecellobium_hymenaeifolium" 0.00600443195531112
"Pithecellobium_furcatum" 0.00190487265636133
"Pithecellobium_macrandrium" 0.00154844006424012
"Pithecellobium_lanceolatum" 0.00211155384140697
"Pithecellobium_peckii" 0.00326134415233858
"Pithecellobium_x" 0.00157932647822834
"Havardia_albicans" 0.00162531512362024
"Havardia_mexicana" 0.00197251908891334
"Havardia_pallens" 0.00508104118390872
"Ebenopsis_confinis" 0.00321374976541783
"Ebenopsis_ebano" 0.00288070591328392
"Painteria_elachistophylla" 0.00144300179462775
"Sphinga_acatlensis" 0.00221164641915608
"Sphinga_platyloba" 0.00233275553472579
"Gretheria_campylacantha" 0.00200242774210661
"Cojoba_costaricensis" 0.00154840218006924
"Cojoba_catenata" 0.00291604912086643
"Cojoba_graciliflora" 0.00199561267185532
"Cojoba_rufescens" 0.0081683143542655
"Cojoba_sophorocarpa" 0.0034823930484071
"Cojoba_escuintlensis" 0.00118986151962712
"Cojoba_arborea" 0.00111009359425976
"Lysiloma_candidum" 0.00274340984141282
"Lysiloma_divaricatum" 0.00454694080826817
"Lysiloma_tergeminum" 0.00231923987417139
"Lysiloma_latisiliquum" 0.00198563390634101
"Lysiloma_watsonii" 0.00304662271691479
"Hesperalbizia_occidentalis" 0.0024277097030377
"Calliandra_mollissima" 0.00369169505286749
"Calliandra_chulumania" 0.00590154862572014
"Calliandra_guildingii" 0.00514255180036646
"Calliandra_hymenaeodes" 0.00296653221673509
"Calliandra_magdalenae" 0.0035388145848528
"Calliandra_surinamensis" 0.0104682483385174
"Calliandra_glyphoxylon" 0.00405181280658725
"Calliandra_pittieri" 0.00783264254098062
"Calliandra_laevis" 0.00398972804730092
"Calliandra_brenesii" 0.00527176608593495
"Calliandra_trinervia" 0.00580563417885482
"Calliandra_tergemina" 0.00219710085832051
"Calliandra_bombycina" 0.0134444296182828
"Calliandra_bijuga" 0.0050312124351823
"Calliandra_molinae" 0.0023660278419403
"Calliandra_laxa" 0.00677172006569514
"Calliandra_glomerulata" 0.00620893408478166
"Calliandra_caeciliae" 0.00614838618889806
"Calliandra_rhodocephala" 0.00644879340733775
"Calliandra_rubescens" 0.00356872324944437
"Calliandra_dysantha" 0.00789230888695214
"Calliandra_erythrocephala" 0.00151116088888982
"Calliandra_foliolosa" 0.00314484254147946
"Calliandra_tweediei" 0.00556361863397026
"Calliandra_brevicaulis" 0.0032194074260412
"Calliandra_selloi" 0.00319623141926258
"Calliandra_bella" 0.00426992806017928
"Calliandra_longipes" 0.00338035645282503
"Calliandra_chilensis" 0.00312668188801258
"Calliandra_humilis" 0.00797956525375447
"Calliandra_tsugoides" 0.00799817065214579
"Calliandra_juzepczukii" 0.00744880694039937
"Calliandra_purpurea" 0.00407997837506468
"Calliandra_palmeri" 0.00752203903618726
"Calliandra_houstoniana" 0.00353621678680738
"Calliandra_quetzal" 0.00276724850272458
"Calliandra_pedicellata" 0.00674535489302338
"Calliandra_haematomma" 0.00257729510163625
"Calliandra_comosa" 0.0041391393944099
"Calliandra_hirsuta" 0.00326472406392447
"Calliandra_eriophylla" 0.00162597753284293
"Calliandra_californica" 0.00452409839691885
"Calliandra_conferta" 0.0024263341472434
"Calliandra_biflora" 0.005626845628902
"Calliandra_lanata" 0.012760231984311
"Calliandra_luetzelburgii" 0.00181110019063589
"Calliandra_fuscipila" 0.00638877865277223
"Calliandra_calycina" 0.00315486694294432
"Calliandra_fasciculata" 0.005045812434285
"Calliandra_viscidula" 0.0060383956128931
"Calliandra_asplenioides" 0.00244544042623174
"Calliandra_bahiana" 0.00438737971664172
"Calliandra_erubescens" 0.00387090001304704
"Calliandra_elegans" 0.00480326511905449
"Acaciella_bicolor" 0.00615481461767786
"Acaciella_angustissima" 0.00439366051351603
"Acaciella_hartwegii" 0.0100129940662769
"Acaciella_goldmanii" 0.0124242805386599
"Acaciella_painteri" 0.0051332397993875
"Acaciella_chamelensis" 0.00895426385050496
"Acaciella_tequilana" 0.00328717666484751
"Acaciella_glauca" 0.00475680436295952
"Acaciella_villosa" 0.00610176685379445
"Acaciella_rosei" 0.00754195831245586
"Zapoteca_alinae" 0.00725919612132898
"Zapoteca_media" 0.00586978487003115
"Zapoteca_lambertiana" 0.00993623051490838
"Zapoteca_tetragona" 0.00440071287183645
"Zapoteca_ravenii" 0.00668756724627139
"Zapoteca_portoricensis" 0.00145261265026411
"Viguieranthus_densinervus" 0.00123605701768073
"Viguieranthus_ambongensis" 0.00317613901611172
"Viguieranthus_cylindricostachys" 0.00176015865555119
"Viguieranthus_glaber" 0.00336745464404522
"Viguieranthus_glandulosus" 0.0021693514437016
"Faidherbia_albida" 0.00311825705569985
"Senegalia_teniana" 0.00405522037023465
"Senegalia_rugata" 0.00496807252187362
"Senegalia_yunnanensis" 0.00194603669894631
"Senegalia_delavayi" 0.00364446103061393
"Senegalia_pluricapitata" 0.013377910953258
"Senegalia_intsia" 0.00693115338388945
"Senegalia_torta" 0.0056141779087944
"Senegalia_brevispica" 0.00262375041493891
"Senegalia_pennata" 0.0047445352234564
"Senegalia_schweinfurthii" 0.00763896802650367
"Senegalia_pentagona" 0.00393680079790211
"Senegalia_kraussiana" 0.00388938102066581
"Senegalia_adenocalyx" 0.00447656488425227
"Senegalia_pervillei" 0.00364025677188095
"Senegalia_erythrocalyx" 0.00257314396950491
"Senegalia_monacantha" 0.00386182685504556
"Senegalia_amazonica" 0.00699347537449989
"Senegalia_velutina" 0.00412386460242757
"Senegalia_bonariensis" 0.00517012870607635
"Senegalia_parviceps" 0.00414331960499225
"Senegalia_polyphylla" 0.00457068434918899
"Senegalia_bahiensis" 0.00291842856518017
"Senegalia_etilis" 0.00545633903350257
"Senegalia_hayesii" 0.00317142723636842
"Senegalia_kuhlmannii" 0.00319499073934245
"Senegalia_crassifolia" 0.00315235255313829
"Senegalia_anisophylla" 0.00342937173748686
"Senegalia_berlandieri" 0.00157456673112206
"Senegalia_reniformis" 0.00165636126585424
"Senegalia_subangulata" 0.00120616133528951
"Senegalia_micrantha" 0.00627945615474142
"Senegalia_wrightii" 0.00115171988148976
"Senegalia_greggii" 0.00395401852801289
"Senegalia_occidentalis" 0.00187892485067599
"Senegalia_peninsularis" 0.00576554183700627
"Senegalia_roemeriana" 0.00162252241712884
"Senegalia_picachensis" 0.00162509475568917
"Senegalia_tenuifolia" 0.00277143601712887
"Senegalia_gaumeri" 0.00397569113943401
"Senegalia_macilenta" 0.00359038522343589
"Senegalia_interior" 0.00156406232793071
"Senegalia_gilliesii" 0.0064793515952033
"Senegalia_modesta" 0.00263319961887396
"Senegalia_persiciflora" 0.00616692125908803
"Senegalia_laeta" 0.00236783245555713
"Senegalia_mellifera" 0.00342795069418032
"Senegalia_gourmaensis" 0.00756397671784783
"Senegalia_senegal" 0.00311100899074781
"Senegalia_asak" 0.00241200265621773
"Senegalia_rovumae" 0.00710174128829059
"Senegalia_burkei" 0.0042516709183277
"Senegalia_goetzei" 0.00314496744104851
"Senegalia_nigrescens" 0.00177198855937765
"Senegalia_galpinii" 0.00340758864510671
"Senegalia_erubescens" 0.00241576373064863
"Senegalia_hecatophylla" 0.00251657067735343
"Senegalia_polyacantha" 0.0101100933946698
"Senegalia_caffra" 0.00173851773738839
"Senegalia_hereroensis" 0.00271292163690849
"Senegalia_ataxacantha" 0.00324925622938522
"Senegalia_macrostachya" 0.00332767504625001
"Senegalia_eriocarpa" 0.00311178967901096
"Senegalia_chundra" 0.0029610309463739
"Mariosousa_acatlensis" 0.00253957584880545
"Mariosousa_compacta" 0.00697576497963834
"Mariosousa_russelliana" 0.0022618906601372
"Mariosousa_coulteri" 0.00314497269826464
"Mariosousa_centralis" 0.00368172038474135
"Mariosousa_millefolia" 0.00318040642562714
"Mariosousa_heterophylla" 0.00211575635282378
"Mariosousa_mammifera" 0.00232191749507078
"Pseudosenegalia_feddeana" 0.00295142691344549
"Senegalia_praecox" 0.00359305283141704
"Parasenegalia_miersii" 0.00466924741878232
"Parasenegalia_vogeliana" 0.00343401093907013
"Parasenegalia_skleroxyla" 0.00267221589379767
"Mimosa_cruenta" 0.00616203990928039
"Mimosa_obstrigosa" 0.00707878468107182
"Mimosa_pedersenii" 0.00983959544674621
"Mimosa_schleidenii" 0.00526507585321389
"Mimosa_gymnas" 0.00448061081998399
"Mimosa_ramosissima" 0.00485020583889419
"Mimosa_congestifolia" 0.00380707937852697
"Mimosa_flocculosa" 0.00654214371344394
"Mimosa_scabrella" 0.00501120828960396
"Mimosa_bonplandii" 0.00742637758405465
"Mimosa_daleoides" 0.00326013524068313
"Mimosa_pilulifera" 0.0053436841033761
"Mimosa_aurivillus" 0.00838513249807652
"Mimosa_dryandroides" 0.00489720322672898
"Mimosa_micropteris" 0.00541201343855423
"Mimosa_dolens" 0.00533353373387879
"Mimosa_hilariana" 0.00702856715340289
"Mimosa_pogocephala" 0.00441507978114578
"Mimosa_psilocarpa" 0.00576320604180897
"Mimosa_acapulcensis" 0.00387946529311677
"Mimosa_mellii" 0.00440934132812036
"Mimosa_deamii" 0.00928882937355893
"Mimosa_tricephala" 0.00760180142781143
"Mimosa_lactiflua" 0.00661450880672708
"Mimosa_sousae" 0.00572276735004131
"Mimosa_goldmanii" 0.00476511143158867
"Mimosa_caerulea" 0.00546670093980918
"Mimosa_margaritae" 0.00439121040840493
"Mimosa_sicyocarpa" 0.00996213270439802
"Mimosa_pectinatipinna" 0.00560586027222699
"Mimosa_incarum" 0.00353046418197457
"Mimosa_albida" 0.00838782412251341
"Mimosa_velloziana" 0.00804063054725438
"Mimosa_debilis" 0.00769123243275477
"Mimosa_sensibilis" 0.00498308318147876
"Mimosa_oligophylla" 0.00661279897855823
"Mimosa_cainguensis" 0.00374358708969559
"Mimosa_paupera" 0.00610431538566095
"Mimosa_flagellaris" 0.00738526014272988
"Mimosa_diversifolia" 0.00809728782309822
"Mimosa_diversipila" 0.00583618189312865
"Mimosa_polycarpa" 0.00593054353319416
"Mimosa_pudica" 0.0121048137928149
"Mimosa_xanthocentra" 0.00751925371393834
"Mimosa_pseudoradula" 0.00635918953734988
"Mimosa_lanuginosa" 0.010043467660489
"Mimosa_hypoglauca" 0.00771104667810854
"Mimosa_radula" 0.00796434264971541
"Mimosa_venatorum" 0.00763264918048602
"Mimosa_cyclophylla" 0.0056552303639495
"Mimosa_virgula" 0.00759144804850178
"Mimosa_polycephala" 0.0078941814884266
"Mimosa_skinneri" 0.0103081690530315
"Mimosa_hirsutissima" 0.0100550760484459
"Mimosa_ursina" 0.00713956713776277
"Mimosa_affinis" 0.0075569779723851
"Mimosa_distans" 0.0102243329068734
"Mimosa_decorticans" 0.00603256364561991
"Mimosa_foliolosa" 0.00377119730480398
"Mimosa_manidea" 0.002067156225452
"Mimosa_antrorsa" 0.00415021711222579
"Mimosa_claussenii" 0.0122827530562217
"Mimosa_albolanata" 0.000991477400383996
"Mimosa_melanocarpa" 0.00387394902246288
"Mimosa_setosa" 0.0082542045069859
"Mimosa_paludosa" 0.00380666800346812
"Mimosa_somnians" 0.00480293690032622
"Mimosa_brachycarpa" 0.00525137514995015
"Mimosa_neptunioides" 0.00821978896179172
"Mimosa_occidentalis" 0.00462339358149554
"Mimosa_camporum" 0.00489033247487779
"Mimosa_microcephala" 0.00488981868725166
"Mimosa_pigra" 0.00352792336992137
"Mimosa_strigillosa" 0.00599061850733789
"Mimosa_orthacantha" 0.00718223808355206
"Mimosa_orthocarpa" 0.00298151026094777
"Mimosa_gemmulata" 0.00693781900247859
"Mimosa_pteridifolia" 0.00284196309256921
"Mimosa_schomburgkii" 0.00481754251307873
"Mimosa_lepidota" 0.00300643068861288
"Mimosa_guaranitica" 0.0068742070748799
"Mimosa_cordistipula" 0.00409901361298354
"Mimosa_diplotricha" 0.00636940938095629
"Mimosa_invisa" 0.00122733254771064
"Mimosa_gracilis" 0.00489541762579658
"Mimosa_antioquensis" 0.00589943510277938
"Mimosa_hystricina" 0.00294601218043466
"Mimosa_quadrivalvis" 0.00673802338544334
"Mimosa_latidens" 0.00359839036602781
"Mimosa_arenosa" 0.00195357330789142
"Mimosa_polyantha" 0.00425735410637662
"Mimosa_tenuiflora" 0.00593921137532297
"Mimosa_bimucronata" 0.00273971494180712
"Mimosa_caesalpiniifolia" 0.00536918797271844
"Mimosa_laticifera" 0.00295657208786774
"Mimosa_monancistra" 0.00731611721083779
"Mimosa_distachya" 0.00304406538747969
"Mimosa_similis" 0.00473962139545777
"Mimosa_calcicola" 0.0121364619670024
"Mimosa_rosei" 0.0136601846134412
"Mimosa_brevispicata" 0.00518091899785583
"Mimosa_nanchititlana" 0.00441085013438604
"Mimosa_xochipalensis" 0.00276059433624855
"Mimosa_egregia" 0.00515393899928679
"Mimosa_spirocarpa" 0.00470157686796604
"Mimosa_costenya" 0.0162118191397819
"Mimosa_guatemalensis" 0.0036454789441668
"Mimosa_adenantheroides" 0.00372987146853554
"Mimosa_mollis" 0.00385155370184864
"Mimosa_benthamii" 0.00259591776201064
"Mimosa_rhododactyla" 0.00441915020460781
"Mimosa_luisana" 0.00331373893221583
"Mimosa_palmeri" 0.00589924810946636
"Mimosa_guirocobensis" 0.00454776011139922
"Mimosa_emoryana" 0.00291200781974741
"Mimosa_unipinnata" 0.00751524234670523
"Mimosa_turneri" 0.00250275363047047
"Mimosa_zygophylla" 0.0038430112674158
"Mimosa_depauperata" 0.00537430413260678
"Mimosa_grahamii" 0.00374742420698989
"Mimosa_purpusii" 0.0078458910026592
"Mimosa_biuncifera" 0.00253867736266033
"Mimosa_platycarpa" 0.00328019439764992
"Mimosa_aculeaticarpa" 0.00242937906419347
"Mimosa_rhodocarpa" 0.00880010407659006
"Mimosa_galeottii" 0.0035823411519446
"Mimosa_minutifolia" 0.00257939973630753
"Mimosa_texana" 0.00191267187438749
"Mimosa_gentryi" 0.00347500264803329
"Mimosa_pringlei" 0.0125009777422656
"Mimosa_glutinosa" 0.00181857283394656
"Mimosa_borealis" 0.00314209709264878
"Mimosa_moniliformis" 0.0057617953235733
"Mimosa_lacerata" 0.00193298289529051
"Mimosa_acantholoba" 0.00392848627142092
"Mimosa_martindelcampoi" 0.00285833299715842
"Mimosa_leucaenoides" 0.00178077051101803
"Mimosa_sinaloensis" 0.00480224103496747
"Mimosa_malacophylla" 0.00320521194784838
"Mimosa_bahamensis" 0.00372684972662037
"Mimosa_extranea" 0.00433389119011185
"Mimosa_ervendbergii" 0.0076548924310002
"Mimosa_hondurana" 0.00222768764802848
"Mimosa_leptocarpa" 0.00336773548106685
"Mimosa_dormiens" 0.00510094025948782
"Mimosa_ephedroides" 0.00451167116727717
"Mimosa_rufescens" 0.00206527001995564
"Mimosa_annularis" 0.00670524803754279
"Mimosa_guilandinae" 0.00302724793316252
"Mimosa_watsonii" 0.0042794694402725
"Mimosa_myriadenia" 0.00314226927948976
"Mimosa_colombiana" 0.00380156894287128
"Mimosa_pithecolobioides" 0.00267183353782005
"Mimosa_townsendii" 0.00381367815213162
"Adenopodia_spicata" 0.00192023706042984
"Adenopodia_scelerata" 0.00435938522067743
"Piptadenia_macradenia" 0.00160362649024635
"Piptadenia_gonoacantha" 0.00283549668797292
"Piptadenia_adiantoides" 0.00471783560032568
"Piptadenia_buchtienii" 0.00163185437925473
"Piptadenia_paniculata" 0.00391276328694954
"Piptadenia_robusta" 0.00221357218605614
"Piptadenia_retusa" 0.0026300960922846
"Stryphnodendron_adstringens" 0.00155456901706269
"Stryphnodendron_polyphyllum" 0.00227318458198352
"Stryphnodendron_microstachyum" 0.00241507586267718
"Stryphnodendron_guianense" 0.00316272089886048
"Stryphnodendron_pulcherrimum" 0.00212175195172141
"Microlobius_foetidus" 0.002478226938155
"Pityrocarpa_moniliformis" 0.00193870914782671
"Pityrocarpa_obliqua" 0.00231148178191448
"Pityrocarpa_schumanniana" 0.00274186875930884
"Parapiptadenia_excelsa" 0.0016676590662001
"Marlimorimia_psilostachya" 0.00481971489886323
"Vachellia_drepanolobium" 0.00797031294535064
"Vachellia_malacocephala" 0.00393566071221536
"Vachellia_pseudofistula" 0.00606464826886063
"Vachellia_gerrardi" 0.00435109026594605
"Vachellia_robusta" 0.00354362858041202
"Vachellia_reficiens" 0.0051129939117328
"Vachellia_bellula" 0.00533997233988481
"Vachellia_grandicornuta" 0.00392931100544449
"Vachellia_etbaica" 0.00662048695833589
"Vachellia_tortilis" 0.0046262566200998
"Vachellia_hebeclada" 0.00452099930063843
"Vachellia_myrmecophila" 0.0037737012367473
"Vachellia_pallidifolia" 0.00552800472149393
"Vachellia_suberosa" 0.00781331804206223
"Vachellia_pachyphloia" 0.00547046395837976
"Vachellia_origena" 0.00687524712961642
"Vachellia_sieberiana" 0.0061736181265304
"Vachellia_abyssinica" 0.0103111570011343
"Vachellia_rehmanniana" 0.00458254809954449
"Vachellia_lasiopetala" 0.00376200875815865
"Vachellia_oerfota" 0.00448111784262416
"Vachellia_stuhlmannii" 0.00352586390276231
"Vachellia_swazica" 0.0053221303839491
"Vachellia_permixta" 0.00526770436559138
"Vachellia_karroo" 0.00444518764192206
"Vachellia_hockii" 0.00542216292793705
"Vachellia_seyal" 0.0044446404577724
"Vachellia_jacquemontii" 0.00859440787941163
"Vachellia_eburnea" 0.00468650971034565
"Vachellia_nilotica" 0.005981803917617
"Vachellia_amythethophylla" 0.00325576921995574
"Vachellia_lahai" 0.00505606310993566
"Vachellia_xanthophloea" 0.00374137530097902
"Vachellia_edgeworthii" 0.0034911468321996
"Vachellia_haematoxylon" 0.00405813120029946
"Vachellia_leucophloea" 0.00297649532970012
"Vachellia_harmandiana" 0.00507556025678525
"Vachellia_cornigera" 0.00336932283915602
"Vachellia_sphaerocephala" 0.00357754185690813
"Vachellia_mayana" 0.00170075974639532
"Vachellia_gentlei" 0.00369050503535581
"Vachellia_chiapensis" 0.00171999871680129
"Vachellia_cookii" 0.00629239714799435
"Vachellia_ruddiae" 0.00401572693425537
"Vachellia_allenii" 0.00606658576919028
"Vachellia_collinsii" 0.00420934288354051
"Vachellia_globulifera" 0.0022603550598576
"Vachellia_pennatula" 0.00241817604427066
"Vachellia_campeachiana" 0.00318260944548023
"Vachellia_pacensis" 0.00350340420928078
"Vachellia_rorudiana" 0.00208465619935317
"Vachellia_albicorticata" 0.00220249342232154
"Vachellia_farnesiana" 0.0041072070929062
"Vachellia_caven" 0.00297933742311887
"Vachellia_schaffneri" 0.00242785450439122
"Vachellia_insulaeiacobi" 0.00571874606979076
"Vachellia_macracantha" 0.00230406331465424
"Vachellia_hindsii" 0.00548083941612
"Vachellia_brandegeeana" 0.00363000336863562
"Vachellia_rigidula" 0.00208153337771472
"Vachellia_bilimekii" 0.00194678921984281
"Vachellia_pringlei" 0.00440685146978645
"Vachellia_nebrownii" 0.000746541032118986
"Vachellia_vernicosa" 0.00460443229643845
"Vachellia_schottii" 0.00327832134587976
"Vachellia_biaciculata" 0.00249150807786377
"Parkia_panurensis" 0.00182579571245067
"Parkia_pendula" 0.00644376548140174
"Parkia_nitida" 0.00144523426019903
"Parkia_reticulata" 0.00160657565867623
"Parkia_cachimboensis" 0.00636616253648778
"Parkia_discolor" 0.00188847793757363
"Parkia_ulei" 0.00240453014675024
"Parkia_velutina" 0.00255898607096952
"Parkia_platycephala" 0.00119564842805311
"Parkia_filicoidea" 0.0022109430021413
"Anadenanthera_peregrina" 0.00322771851858232
"Desmanthus_fruticosus" 0.00144303308112107
"Desmanthus_covillei" 0.00213515153661715
"Desmanthus_oligospermus" 0.00397925351505028
"Desmanthus_bicornutus" 0.00190034462929598
"Desmanthus_pumilus" 0.00143147905335474
"Desmanthus_painteri" 0.00315146556440408
"Desmanthus_virgatus" 0.000924600226584859
"Desmanthus_leptophyllus" 0.00417739862706902
"Kanaloa_kahoolawensis" 0.00325661769834224
"Mezcala_balsensis" 0.00326010093371789
"Leucaena_diversifolia" 0.00624268523973194
"Leucaena_collinsii" 0.0032430629046386
"Leucaena_trichodes" 0.00687678401563085
"Leucaena_lanceolata" 0.00239332055079074
"Leucaena_esculenta" 0.00304495354239383
"Leucaena_pueblana" 0.00322306985872786
"Leucaena_x" 0.00293941570457427
"Leucaena_retusa" 0.0040329302454954
"Leucaena_pulverulenta" 0.00412455587146992
"Leucaena_cuspidata" 0.00273350250226637
"Gagnebina_microcephala" 0.00096198950163143
"Gagnebina_commersoniana" 0.00737827689976743
"Gagnebina_pterocarpa" 0.00525925181469558
"Dichrostachys_cinerea" 0.00427056117377627
"Dichrostachys_spicata" 0.00249752123980078
"Alantsilodendron_mahafalense" 0.0037292455565372
"Calliandropsis_nervosa" 0.00450257637416149
"Neptunia_plena" 0.00307920208736125
"Neptunia_oleracea" 0.00635192421197066
"Neptunia_gracilis" 0.00331272174678087
"Neptunia_lutea" 0.0029278309245755
"Lemurodendron_capuronii" 0.00347960827129692
"Prosopidastrum_globosum" 0.0014654506519225
"Prosopidastrum_mexicanum" 0.00403420308166449
"Piptadeniopsis_lomentifera" 0.00255165841377426
"Neltuma_articulata" 0.00296931572281756
"Neltuma_glandulosa" 0.00934889440132145
"Neltuma_palmeri" 0.00419082481883064
"Neltuma_laevigata" 0.00362283753655418
"Neltuma_nigra" 0.00694382796717649
"Neltuma_campestris" 0.00439346859800955
"Neltuma_alba" 0.00427847248455342
"Neltuma_chilensis" 0.00470131563205873
"Neltuma_flexuosa" 0.0021954762774753
"Neltuma_pallida" 0.00457650011596455
"Neltuma_juliflora" 0.00435195760525452
"Neltuma_ruscifolia" 0.00520593623160128
"Strombocarpa_ferox" 0.0037231583816941
"Strombocarpa_tamarugo" 0.00349489746593733
"Strombocarpa_torquata" 0.00254241952189874
"Strombocarpa_palmeri" 0.00269289442295264
"Strombocarpa_pubescens" 0.0022458413491411
"Strombocarpa_reptans" 0.00259892119187852
"Xerocladia_viridiramis" 0.00270678320721221
"Prosopis_farcta" 0.00383419649370459
"Cylicodiscus_gabunensis" 0.00178617455775819
"Newtonia_hildebrandtii" 0.00495650715274777
"Newtonia_leucocarpa" 0.000319266763369547
"Newtonia_buchananii" 0.00143849714456023
"Plathymenia_reticulata" 0.00249234371803571
"Entada_elephantina" 0.0073955326259978
"Entada_goetzei" 0.00173065365728325
"Entada_abyssinica" 0.00221538167993145
"Entada_mannii" 0.00195929252413182
"Entada_stuhlmannii" 0.0020071848515337
"Entada_polystachya" 0.00257912985614937
"Entada_polyphylla" 0.00452078831304012
"Entada_rheedei" 0.00233092971572788
"Entada_glandulosa" 0.00679367681988295
"Entada_gigas" 0.00245253303450239
"Aubrevillea_kerstingii" 0.00273623885243956
"Piptadeniastrum_africanum" 0.00212808879561519
"Chidlowia_sanguinea" 0.00232614072448702
"Pentaclethra_macrophylla" 0.00212627575803622
"Calpocalyx_cauliflorus" 0.00434567555444304
"Calpocalyx_brevibracteatus" 0.00205611837140461
"Calpocalyx_aubrevillei" 0.00550346568639238
"Xylia_fraterna" 0.0047880357143913
"Xylia_hoffmannii" 0.00221657039673075
"Xylia_xylocarpa" 0.00226791176886709
"Calpocalyx_dinklagei" 0.00468069957323561
"Pseudoprosopis_fischeri" 0.0039828780977224
"Pseudoprosopis_euryphylla" 0.00254904490594946
"Pseudoprosopis_gilletii" 0.00295562265034598
"Adenanthera_microsperma" 0.00254876455146178
"Adenanthera_pavonina" 0.00113755564191103
"Adenanthera_malayana" 0.00291957664408262
"Tetrapleura_tetraptera" 0.000949802406757098
"Tetrapleura_chevalieri" 0.00466540997759705
"Erythrophleum_ivorense" 0.00172850544694654
"Jacqueshuberia_brevipes" 0.00237477959716036
"Jacqueshuberia_loretensis" 0.00129950334195336
"Dimorphandra_parviflora" 0.00174342805795358
"Dialium_guianense" 0.0024207788892533
"Haematoxylum_brasiletto" 0.00359852275655601
"Gleditsia_sinensis" 0.00204783883714641
"Tetrapterocarpon_septentrionale" 0.00363578936391472
"Tetrapterocarpon_geayi" 0.00294805425995658
"Ceratonia_siliqua" 0.00144581405199574
"Copaifera_officinalis" 0.0052076783940501
"Cercis_canadensis" 0.00297682525064076
